,event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,end_datetime,veh_type,corridor,priority,created_date,police_station,closed_datetime,gba_identifier,zone,junction
4573,unplanned,12.9210898,77.529154,0.0,0.0,"1st Cross Road, Haridas Nagar, BEML Layout Stage 3, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",vehicle_breakdown,False,2023-11-16 00:09:20.795+00,,bmtc_bus,Non-corridor,0.0,2023-11-16 00:09:48.666114+00,Kengeri,,Bengaluru West Corporation,West Zone 1,
4574,unplanned,13.2294452,77.6903518,0.0,0.0,"Bengaluru Bellary Road, Surya Serene Skyline, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)",others,False,2023-11-16 00:14:01.502+00,,,Non-corridor,0.0,2023-11-16 00:17:54.865406+00,Devanahalli Airport,2023-11-19 18:01:53.30242+00,,,
4575,unplanned,12.8964784,77.720464,0.0,0.0,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",vehicle_breakdown,False,2023-11-16 01:28:20.931+00,,heavy_vehicle,Non-corridor,0.0,2023-11-16 01:29:59.177433+00,Whitefield,,,,
4576,unplanned,12.9591587,77.6600696,0.0,0.0,"Old Airport Road, SNS Arcade, Konena Agrahara, Bengaluru, Karnataka. Pin-560017 (India)",vehicle_breakdown,False,2023-11-15 22:40:18.252+00,,bmtc_bus,Old Airport Road,1.0,2023-11-15 22:41:26.095317+00,Jeevanbheemanagar,,Bengaluru East Corporation,East Zone 2,
4577,unplanned,13.250365,77.707075,,,"Devanahalli Bypass, Akkupet, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,2023-12-08 02:31:46+00,,heavy_vehicle,Non-corridor,,2023-06-29 04:05:46+00,Devanahalli Airport,,,,
4578,unplanned,12.9064217,77.5804683,12.906339,77.580601,"Dr Rajkumar Puniya Bhoomi Road, Dharmaraya Circle, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,True,2024-01-09 05:51:15.129+00,,private_bus,ORR West 1,1.0,2024-01-09 05:53:27.992965+00,J.P. Nagar,,Bengaluru South Corporation,South Zone 1,
4579,unplanned,13.0303387,77.5871798,0.0,0.0,"Bellary Road, UAS Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2023-12-08 02:36:56.43+00,,lcv,Bellary Road 1,1.0,2023-12-08 02:37:35.410659+00,Hebbala,,Bengaluru North Corporation,North Zone 2,
4580,unplanned,13.0199617,77.7092517,13.0198783,77.7091717,"MBT Road, Sri Ram Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,True,2024-01-09 06:32:59.949+00,,lcv,Non-corridor,0.0,2024-01-09 06:34:19.232137+00,K.R. Pura,,Bengaluru East Corporation,East Zone 2,
4581,unplanned,12.98380495,77.52899131,0.0,0.0,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",vehicle_breakdown,False,2024-01-09 08:38:02.633+00,,lcv,Magadi Road,1.0,2024-01-09 08:39:47.979695+00,Kamakshipalya,2024-01-09 09:27:14.790578+00,Bengaluru West Corporation,West Zone 2,
4582,unplanned,13.0496326,77.4944754,0.0,0.0,"Mumbai Bengaluru Highway, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",accident,False,2023-12-08 02:39:04.49+00,,,Non-corridor,0.0,2023-12-08 02:40:32.617007+00,Peenya,2023-12-08 04:26:27.104671+00,Bengaluru West Corporation,West Zone 1,
4583,unplanned,12.9986587,77.5843121,0.0,0.0,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,2024-01-09 08:53:17.321+00,,bmtc_bus,Bellary Road 1,1.0,2024-01-09 08:54:03.004247+00,Sadashivanagar,2024-01-09 09:01:51.577628+00,Bengaluru West Corporation,West Zone 2,
4584,unplanned,13.2502567,77.7070167,0.0,0.0,"Devanahalli Bypass, Akkupet, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,2023-12-08 02:36:32.619+00,,heavy_vehicle,Non-corridor,0.0,2023-12-08 02:38:20.519029+00,Devanahalli Airport,2023-12-08 02:46:51.241382+00,,,
4585,planned,12.9694271,77.7006105,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-01-08 21:05:00.102+00,2024-01-09 09:05:46+00,,ORR East 2,1.0,2024-01-08 21:05:59.911843+00,HAL Old Airport,,Bengaluru East Corporation,East Zone 1,
4586,unplanned,12.971225,77.5063956,,,"4th Cross Road, Papareddypalya Circle, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",accident,False,2024-01-09 08:48:25.719831+00,,,Non-corridor,0.0,2024-01-09 08:54:28.095391+00,Jnanabharathi,,Bengaluru West Corporation,West Zone 1,
4587,unplanned,12.971225,77.5063956,,,"4th Cross Road, Papareddypalya Circle, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",accident,False,2024-01-09 08:53:02.241386+00,,,Non-corridor,0.0,2024-01-09 08:53:57.546692+00,Jnanabharathi,,Bengaluru West Corporation,West Zone 1,
4588,unplanned,12.971225,77.5063956,,,"4th Cross Road, Papareddypalya Circle, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",accident,False,2024-01-09 08:49:07.160021+00,,,Non-corridor,0.0,2024-01-09 08:54:07.738287+00,Jnanabharathi,,Bengaluru West Corporation,West Zone 1,
4589,unplanned,12.9193469,77.6429512,0.0,0.0,"Outer Ring Road, Mantri Sarovar, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2023-11-16 06:03:32.364+00,,bmtc_bus,ORR East 1,1.0,2023-11-16 06:06:02.722179+00,HSR Layout,2023-11-16 07:33:17.82001+00,Bengaluru South Corporation,South Zone 2,
4590,unplanned,13.004387,77.5840704,0.0,0.0,"Sri Ramana Maharshi Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2024-01-09 19:42:32.394+00,,taxi,Bellary Road 1,1.0,2024-01-09 19:45:34.998129+00,Sadashivanagar,,Bengaluru West Corporation,West Zone 2,
4591,unplanned,13.0128968,77.5546325,0.0,0.0,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",others,False,2024-01-09 19:33:34.358+00,,,West of Chord Road,1.0,2024-01-09 19:40:27.679288+00,Malleshwaram,2024-01-17 21:30:02.500714+00,Bengaluru West Corporation,West Zone 2,
4592,unplanned,13.0112933,77.52895,0.0,0.0,"29th Main Road, BHEL Officers Colony, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",vehicle_breakdown,False,2023-11-16 06:06:25.212+00,,heavy_vehicle,Non-corridor,0.0,2023-11-16 06:07:30.307853+00,Rajajinagar,,Bengaluru West Corporation,West Zone 1,
4593,unplanned,13.0494288,77.4947532,0.0,0.0,"Mumbai Bengaluru Highway, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2023-12-08 03:29:11.095+00,,heavy_vehicle,Non-corridor,0.0,2023-12-08 03:30:39.687492+00,Peenya,2023-12-08 04:26:25.096208+00,Bengaluru West Corporation,West Zone 1,
4594,planned,12.8973337,77.599845,0.0,0.0,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",construction,False,2024-01-09 20:20:10.494+00,2024-01-19 02:43:46+00,,Bannerghata Road,1.0,2024-01-09 20:21:48.780735+00,J.P. Nagar,,Bengaluru South Corporation,South Zone 2,
4595,unplanned,12.9400972,77.7473413,0.0,0.0,"Varthur Main Road, Gandhi Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",vehicle_breakdown,False,2023-12-08 07:10:51.172+00,,bmtc_bus,Non-corridor,0.0,2023-12-08 07:12:40.17394+00,Whitefield,2023-12-08 08:06:42.7487+00,Bengaluru East Corporation,East Zone 1,
4596,unplanned,13.03484,77.557342,0.0,0.0,"MS Ramaiah Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)",vehicle_breakdown,False,2023-11-16 20:55:20.317+00,,heavy_vehicle,Non-corridor,0.0,2023-11-16 20:58:08.731002+00,Yeshwanthpura,2023-11-16 22:22:14.994693+00,Bengaluru North Corporation,North Zone 2,
4597,planned,12.9695647,77.7006957,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2023-11-16 20:58:51.55+00,2023-11-17 09:05:46+00,,ORR East 2,1.0,2023-11-16 20:59:53.674322+00,HAL Old Airport,,Bengaluru East Corporation,East Zone 1,
4598,unplanned,13.0050133,77.685085,0.0,0.0,"MBT Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",others,False,2024-01-09 20:52:57.604+00,,,Non-corridor,0.0,2024-01-09 20:59:12.257797+00,K.R. Pura,,Bengaluru East Corporation,East Zone 2,
4599,unplanned,13.0200101,77.7099626,13.0200101,77.7099626,"2nd Main Road, Hosabasavanapura, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,True,2023-12-08 06:05:05.283+00,,others,Non-corridor,0.0,2023-12-08 06:06:09.718861+00,K.R. Pura,2023-12-08 07:36:39.047453+00,Bengaluru East Corporation,East Zone 2,
4600,unplanned,13.0370812,77.5418374,0.0,0.0,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2023-11-16 20:14:24.759+00,,lcv,ORR North 2,1.0,2023-11-16 20:15:31.837276+00,Yeshwanthpura,2023-11-16 21:25:06.388078+00,Bengaluru West Corporation,West Zone 1,
4601,unplanned,13.0345827,77.5755233,0.0,0.0,"Dr Rajgopal Road, Hoysala Apartment, Naidu Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",others,False,2023-11-16 21:10:15.793+00,,,Non-corridor,0.0,2023-11-16 21:12:25.24408+00,Kodigehalli,2023-11-16 21:54:55.664012+00,Bengaluru North Corporation,North Zone 2,
4602,unplanned,13.0239979,77.5541726,0.0,0.0,"BK Nagar Main Road, Chikka Bandappa Layout, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",others,False,2024-01-09 21:33:02.638+00,,,Tumkur Road,1.0,2024-01-09 21:33:55.127595+00,Yeshwanthpura,2024-01-21 04:42:28.56004+00,Bengaluru North Corporation,North Zone 2,
4603,planned,12.9695046,77.7005611,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2023-12-07 21:08:33.883+00,2023-12-08 09:05:46+00,,ORR East 2,1.0,2023-12-07 21:09:42.964297+00,HAL Old Airport,,Bengaluru East Corporation,East Zone 1,
4604,unplanned,13.0422769,77.5484704,0.0,0.0,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",vehicle_breakdown,False,2023-12-08 10:13:32.377+00,,lcv,ORR North 2,1.0,2023-12-08 10:16:14.794717+00,Jalahalli,2023-12-08 10:21:05.263163+00,Bengaluru North Corporation,North Zone 2,
4605,unplanned,13.0411509,77.545984,0.0,0.0,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",others,False,2023-12-08 08:45:17.382+00,,,ORR North 2,1.0,2023-12-08 08:46:41.229892+00,Jalahalli,2023-12-08 10:38:11.564927+00,Bengaluru North Corporation,North Zone 2,
4606,unplanned,13.021378,77.5842667,0.0,0.0,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2023-11-17 01:10:29.045+00,,bmtc_bus,Bellary Road 1,1.0,2023-11-17 01:12:25.337444+00,Sadashivanagar,2023-11-17 01:44:11.794429+00,Bengaluru North Corporation,North Zone 2,
4607,unplanned,13.0560892,77.4749277,0.0,0.0,"NICE Road, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2023-12-08 08:45:51.147+00,,lcv,Non-corridor,0.0,2023-12-08 08:47:18.556204+00,No Police Station,,,,
4608,unplanned,12.9796057,77.5105862,0.0,0.0,"Kengeri Main Road, Nagarbhavi BDA Shopping Complex, Block 3, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,2024-01-09 22:13:46.472+00,,bmtc_bus,Non-corridor,0.0,2024-01-09 22:15:55.338162+00,Jnanabharathi,2024-01-09 23:00:18.731483+00,Bengaluru West Corporation,West Zone 1,
4609,planned,12.9180359,77.5467202,0.0,0.0,"Sri Sathyanarayana Swamy Temple Road, Kakathiyanagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560061 (India)",public_event,False,2023-11-17 07:19:27.655+00,2023-11-17 11:19:46+00,,Non-corridor,0.0,2023-11-17 07:20:25.833267+00,K.S. Layout,,Bengaluru West Corporation,West Zone 1,
4610,unplanned,12.9994123,77.5843319,0.0,0.0,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,2023-12-08 19:22:24.068+00,,bmtc_bus,Bellary Road 1,1.0,2023-12-08 19:23:43.757346+00,Sadashivanagar,2023-12-08 20:15:22.633024+00,Bengaluru West Corporation,West Zone 2,
4611,unplanned,12.9658108,77.65806,0.0,0.0,"3rd Cross Road, Krishna Reddy Layout, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",vehicle_breakdown,False,2023-12-08 19:18:07.272+00,,lcv,Non-corridor,0.0,2023-12-08 19:25:24.979459+00,Jeevanbheemanagar,2023-12-08 20:56:50.835765+00,Bengaluru Central Corporation,Central Zone 1,
4612,unplanned,12.9039683,77.5105667,0.0,0.0,"Dr Vishnuvardhan Main Road, Kanakadas Circle, Gaanakallu, Bengaluru, Karnataka. Pin-560060 (India)",vehicle_breakdown,False,2023-11-17 20:22:41.42+00,,bmtc_bus,Non-corridor,0.0,2023-11-17 20:24:14.075127+00,Kengeri,2023-11-17 21:02:18.133554+00,Bengaluru West Corporation,West Zone 1,
4613,unplanned,13.0796571,77.5020024,0.0,0.0,"Hesaraghatta Main Road, Sri M Vishveshwaraiah Layout, Chikkabanavara, Bengaluru, Karnataka. Pin-560090 (India)",vehicle_breakdown,False,2023-11-17 21:02:50.145+00,,bmtc_bus,Non-corridor,0.0,2023-11-17 21:03:50.137929+00,Chikkabanavara,2023-11-17 21:35:23.05944+00,,,
4614,unplanned,12.9965713,77.683646,0.0,0.0,"Outer Ring Road, Sathya Layout, B Narayanapura, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",pot_holes,False,2023-11-17 21:35:23.647+00,,,ORR East 2,1.0,2023-11-17 21:36:06.352984+00,Mahadevapura,,Bengaluru East Corporation,East Zone 2,
4615,unplanned,12.9911376,77.5855515,0.0,0.0,"Sankey Road, The Summit, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,2023-11-17 22:10:32.15+00,,,Bellary Road 1,1.0,2023-11-17 22:11:47.110613+00,High ground,2023-11-18 05:42:39.372169+00,Bengaluru Central Corporation,Central Zone 2,
4616,unplanned,13.0003798,77.6762968,0.0,0.0,"Outer Ring Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,2023-12-08 20:32:04.855+00,,bmtc_bus,ORR East 2,1.0,2023-12-08 20:33:01.870309+00,Banaswadi,,Bengaluru East Corporation,East Zone 2,
4617,unplanned,12.9130048,77.5666863,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,2024-01-09 22:05:42.315+00,,others,ORR West 1,1.0,2024-01-09 22:07:37.037116+00,K.S. Layout,,Bengaluru South Corporation,South Zone 1,
4618,unplanned,13.0416033,77.5468346,0.0,0.0,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",others,False,2023-12-08 21:16:29.607+00,,,ORR North 2,1.0,2023-12-08 21:19:02.214107+00,Jalahalli,2023-12-08 23:38:58.730105+00,Bengaluru North Corporation,North Zone 2,
4619,unplanned,12.9985379,77.5844506,0.0,0.0,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",pot_holes,False,2023-12-08 21:10:44.009+00,,,Bellary Road 1,1.0,2023-12-08 21:11:43.395863+00,Sadashivanagar,2023-12-12 20:13:00.169562+00,Bengaluru West Corporation,West Zone 2,
4620,unplanned,12.999518,77.6743497,0.0,0.0,"Outer Ring Road, Dargah Mohalla, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,2023-11-18 01:05:10.777+00,,heavy_vehicle,Non-corridor,0.0,2023-11-18 01:06:55.683752+00,Banaswadi,2023-11-18 01:19:11.686132+00,Bengaluru East Corporation,East Zone 2,
4621,unplanned,13.0736844,77.4397021,0.0,0.0,"Mumbai Bengaluru Highway, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",vehicle_breakdown,False,2023-12-08 20:08:13.423+00,,lcv,Non-corridor,0.0,2023-12-08 20:08:47.186805+00,No Police Station,,,,
4622,planned,13.0260297,77.5803894,0.0,0.0,"4th Cross Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",construction,False,2023-12-08 21:39:43.455+00,2023-12-14 21:39:46+00,,Non-corridor,0.0,2023-12-08 21:40:57.840388+00,Sadashivanagar,,Bengaluru West Corporation,West Zone 2,
4623,unplanned,13.2048991,77.634578,0.0,0.0,"Unnamed Road, Ozone Verdana, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",others,False,2023-12-08 22:38:38.896+00,,,Non-corridor,0.0,2023-12-08 22:41:12.276267+00,Chikkajala,,,,
4624,unplanned,12.8578234,77.5891417,,,"Doddakammanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India",accident,False,2023-11-18 03:13:14.211626+00,,,Bannerghata Road,1.0,2023-11-18 03:27:31.268459+00,Hulimavu,,Bengaluru South Corporation,South Zone 1,
4625,unplanned,13.039775,77.5434356,0.0,0.0,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",others,False,2023-11-18 02:47:56.847+00,,,ORR North 2,1.0,2023-11-18 02:49:24.641738+00,Jalahalli,2023-11-18 06:13:50.645676+00,Bengaluru North Corporation,North Zone 2,
4626,unplanned,13.1729433,77.7302567,0.0,0.0,"Unnamed Road, Kavadedasarahalli, Bengaluru, Karnataka. Pin-562129 (India)",vehicle_breakdown,False,2024-01-10 01:02:48.049+00,,heavy_vehicle,Non-corridor,0.0,2024-01-10 01:06:11.259063+00,Chikkajala,,,,
4627,unplanned,12.9987004,77.584156,0.0,0.0,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,2023-11-18 05:03:16.464+00,,ksrtc_bus,Bellary Road 1,1.0,2023-11-18 05:06:08.539241+00,Sadashivanagar,2023-11-18 06:37:57.930786+00,Bengaluru Central Corporation,Central Zone 2,
4628,unplanned,12.9351517,77.6909271,0.0,0.0,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-01-10 01:25:42.871+00,,heavy_vehicle,ORR East 1,1.0,2024-01-10 01:27:05.44527+00,HAL Old Airport,,Bengaluru East Corporation,East Zone 1,
4629,planned,12.988794,77.4938951,0.0,0.0,"1st Main Road, Ramaiah Industrial Estate, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",public_event,False,2023-11-18 06:12:44.254+00,2023-11-18 07:35:46+00,,Magadi Road,1.0,2023-11-18 06:12:15.238938+00,Kamakshipalya,,Bengaluru West Corporation,West Zone 1,
4630,unplanned,12.8010411,77.7121231,0.0,0.0,"TCP Layout Main Road, Terracon Doctors Enclave, Chandapura, Bengaluru, Karnataka. Pin-560081 (India)",construction,False,2023-11-18 07:38:47.582+00,,,Non-corridor,0.0,2023-11-18 07:39:31.099691+00,No Police Station,,,,
4631,unplanned,12.8015592,77.7121308,0.0,0.0,"Hosur Road, Old Chandapura, Chandapura, Bengaluru, Karnataka. Pin-560081 (India)",construction,False,2023-11-18 07:40:01.44+00,,,Non-corridor,0.0,2023-11-18 07:40:34.989293+00,No Police Station,,,,
4632,planned,12.85849674,77.70843889,12.85926039,77.70364141,"Muthanalluru Road, Huskur, Huskuru, Gattahalli, Anekal, Bengaluru Urban, Karnataka, 560099, India",public_event,True,2024-01-19 12:05:46+00,2024-01-22 11:35:46+00,,Non-corridor,0.0,2024-01-18 22:23:47.812029+00,Electronic City,,,,
4633,unplanned,12.861995,77.6598631,0.0,0.0,"Hosur Road, Keerthi Royal Palms, Beretana Agarhara, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-01-10 05:21:22.836+00,,lcv,Non-corridor,0.0,2024-01-10 05:22:37.573001+00,Electronic City,2024-01-10 05:39:04.411973+00,Bengaluru South Corporation,South Zone 1,
4634,unplanned,13.09591716,77.56173962,,,"2nd Main Road, Kaveri Layout, Sector 3, Dr. Shivaram Karanth Layout, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560097, India",accident,False,2023-11-18 09:24:48.962284+00,,,Non-corridor,0.0,2023-11-18 09:32:28.048016+00,Yelahanka,2023-11-18 09:51:12.006535+00,Bengaluru North Corporation,North Zone 2,
4635,unplanned,13.0489064,77.4968648,0.0,0.0,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",accident,False,2023-11-18 18:42:09.004+00,,,Non-corridor,0.0,2023-11-18 18:43:12.388821+00,Chikkabanavara,,Bengaluru North Corporation,North Zone 2,
4636,unplanned,12.9621751,77.630028,0.0,0.0,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",vehicle_breakdown,False,2024-01-10 05:47:23.885+00,,bmtc_bus,Non-corridor,0.0,2024-01-10 05:47:59.35218+00,Halasur,2024-01-10 06:25:47.970614+00,Bengaluru Central Corporation,Central Zone 1,
4637,unplanned,12.99827828,77.66343478,0.0,0.0,"4th Main Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-01-10 06:11:03.651+00,,others,ORR North 1,1.0,2024-01-10 06:13:48.742048+00,Banaswadi,2024-01-10 06:33:08.935635+00,Bengaluru Central Corporation,Central Zone 1,
4638,unplanned,12.9970209,77.6641897,0.0,0.0,"MBT Road, Skyline Atlantis Apartment, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,2024-01-10 04:50:31.92+00,,truck,ORR North 1,1.0,2024-01-10 04:53:10.691476+00,Banaswadi,,Bengaluru East Corporation,East Zone 2,
4639,unplanned,13.0574195,77.4729628,0.0,0.0,"Mumbai Bengaluru Highway, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,2024-01-10 05:30:44.562+00,,lcv,Non-corridor,0.0,2024-01-10 05:31:35.793841+00,No Police Station,,,,
4640,planned,13.0728062,77.6022497,13.0727961,77.6022509,"KV Jairam Road, BGS Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",construction,True,2023-12-09 00:40:20.242+00,2023-12-09 02:40:46+00,,Non-corridor,0.0,2023-12-09 00:41:19.435765+00,Hebbala,,Bengaluru North Corporation,North Zone 1,
4641,planned,12.8983117,77.6055099,12.8978712,77.6064087,"4th Cross Road, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",public_event,True,2024-01-09 07:33:57.767+00,2024-01-10 08:05:46+00,,Non-corridor,0.0,2024-01-09 07:41:00.253721+00,Mico Layout,,Bengaluru South Corporation,South Zone 2,
4642,planned,12.8819199,77.5504489,0.0,0.0,"Anjanapura Main Road, Kristal Dolomite, Narayana Nagar, Doddakallasandra, Bengaluru, Karnataka. Pin-560062 (India)",construction,False,2024-01-09 08:25:23.294+00,2024-01-10 08:26:46+00,,Non-corridor,0.0,2024-01-09 08:25:26.19284+00,Thalagattapura,,Bengaluru South Corporation,South Zone 1,
